Order ID,Customer ID,Product ID,Date_Key,Date,Shipping Time,Shipping Mode,Quantity,Revenue,Discount ,Profit
OD2194,C707,P1918,20180407,4/7/2018,2,Standard,4,985,46.00%,531
OD2195,C578,P1919,20191230,12/30/2019,6,Standard,3,985,46.00%,531
OD2196,C434,P1920,20191230,12/30/2019,5,Standard,3,985,30.00%,689
OD2197,C528,P1921,20211201,12/1/2021,6,Standard,1,985,30.00%,689
OD2198,C655,P1922,20190220,2/20/2019,4,Standard,1,985,30.00%,689
OD2199,C40,P1923,20200311,3/11/2020,5,Standard,1,369,30.00%,258
OD2200,C214,P1924,20210206,2/6/2021,4,Standard,3,399,30.00%,279
OD2201,C874,P1925,20201117,11/17/2020,6,Standard,4,399,35.00%,259
OD2202,C716,P1926,20200727,7/27/2020,1,Prime,3,399,35.00%,259
OD2203,C973,P1927,20200526,5/26/2020,4,Standard,3,399,35.00%,259
OD2204,C996,P1928,20190315,3/15/2019,5,Standard,1,555,35.00%,360
OD2205,C13,P1928,20180215,2/15/2018,5,Standard,2,555,35.00%,360
OD2206,C253,P1928,20180623,6/23/2018,4,Standard,1,555,35.00%,360
OD2207,C751,P1928,20180811,8/11/2018,9,Standard,2,555,40.00%,333
OD2208,C726,P1928,20180110,1/10/2018,6,Standard,4,675,40.00%,405
OD2209,C842,P1928,20200710,7/10/2020,9,Standard,4,675,15.00%,573
OD2210,C465,P1929,20200919,9/19/2020,7,Standard,4,675,15.00%,573
OD2211,C116,P1930,20181225,12/25/2018,6,Standard,1,654,15.00%,555
OD2212,C861,P1931,20181011,10/11/2018,4,Standard,1,654,35.00%,425
OD2213,C797,P1932,20200210,2/10/2020,0,Same Day,1,654,35.00%,425
OD2214,C175,P1933,20211122,11/22/2021,4,Standard,3,654,35.00%,425
OD2215,C304,P1934,20180617,6/17/2018,9,Standard,1,356,35.00%,231
OD2216,C911,P1935,20180601,6/1/2018,1,Prime,3,686,55.00%,308
OD2217,C724,P1936,20180202,2/2/2018,4,Standard,4,456,55.00%,205
OD2218,C506,P1937,20200607,6/7/2020,4,Standard,1,516,55.00%,232
OD2219,C606,P1938,20190106,1/6/2019,1,Prime,3,355,55.00%,159
OD2220,C321,P1939,20201024,10/24/2020,4,Standard,4,465,50.00%,232
OD2221,C437,P1940,20181103,11/3/2018,3,Standard,4,965,50.00%,482
OD2222,C903,P1941,20200713,7/13/2020,0,Same Day,1,1158,50.00%,579
OD2223,C181,P1942,20190426,4/26/2019,2,Standard,2,264,50.00%,132
OD2224,C42,P1943,20200719,7/19/2020,0,Same Day,2,433,50.00%,216
OD2225,C628,P1944,20200418,4/18/2020,4,Standard,4,562,30.00%,393
OD2226,C301,P1945,20210114,1/14/2021,3,Standard,2,423,32.00%,287
OD2227,C131,P1946,20191029,10/29/2019,6,Standard,2,621,25.00%,465
OD2228,C232,P1947,20210416,4/16/2021,4,Standard,3,333,45.00%,183
OD2229,C85,P1948,20210801,8/1/2021,9,Standard,3,236,15.00%,200
OD2230,C662,P1949,20211027,10/27/2021,3,Standard,3,456,33.00%,305
OD2231,C736,P1950,20210323,3/23/2021,1,Prime,4,963,42.00%,558
OD2232,C434,P1951,20190312,3/12/2019,3,Standard,2,234,42.00%,135
OD2233,C502,P1952,20180607,6/7/2018,1,Prime,1,456,39.00%,278
OD2234,C486,P1953,20200608,6/8/2020,7,Standard,2,564,39.00%,344
OD2235,C419,P1954,20200502,5/2/2020,2,Standard,4,634,39.00%,386
OD2236,C921,P1955,20190803,8/3/2019,8,Standard,3,236,39.00%,143
OD2237,C177,P1956,20180727,7/27/2018,3,Standard,4,444,30.00%,310
OD2238,C310,P1957,20201005,10/5/2020,5,Standard,3,456,30.00%,319
OD2239,C516,P1958,20210215,2/15/2021,9,Standard,4,963,30.00%,674
OD2240,C558,P1959,20210715,7/15/2021,4,Standard,1,456,25.00%,342
OD2241,C281,P1960,20210817,8/17/2021,9,Standard,3,1189,25.00%,891
OD2242,C259,P1961,20191124,11/24/2019,0,Same Day,3,1298,30.00%,908
OD2243,C684,P1962,20201027,10/27/2020,8,Standard,2,1456,30.00%,1019
OD2244,C275,P1963,20200401,4/1/2020,0,Same Day,4,1478,30.00%,1034
OD2245,C405,P1964,20210123,1/23/2021,7,Standard,2,256,40.00%,153
OD2246,C530,P1965,20180616,6/16/2018,8,Standard,4,2698,40.00%,1618
OD2247,C493,P1966,20180913,9/13/2018,8,Standard,1,2364,40.00%,1418
OD2248,C961,P1967,20180610,6/10/2018,0,Same Day,2,1236,40.00%,741
OD2249,C128,P1968,20180423,4/23/2018,1,Prime,3,756,40.00%,453
OD2250,C619,P1969,20181220,12/20/2018,0,Same Day,1,326,40.00%,195
OD2251,C326,P1970,20200219,2/19/2020,9,Standard,4,453,45.00%,249
OD2252,C303,P1971,20191225,12/25/2019,1,Prime,3,326,45.00%,179
OD2253,C204,P1972,20180223,2/23/2018,9,Standard,4,456,45.00%,250
OD2254,C441,P1973,20200831,8/31/2020,7,Standard,3,675,47.00%,357
OD2255,C386,P1974,20191020,10/20/2019,4,Standard,4,654,47.00%,346
OD2256,C24,P1975,20200129,1/29/2020,6,Standard,3,654,46.00%,353
OD2257,C982,P1976,20200503,5/3/2020,1,Prime,4,654,46.00%,353
OD2258,C803,P1977,20210216,2/16/2021,7,Standard,2,654,46.00%,353
OD2259,C408,P1978,20180402,4/2/2018,5,Standard,3,356,30.00%,249
OD2260,C844,P1979,20210801,8/1/2021,7,Standard,3,686,30.00%,480
OD2261,C632,P1980,20211129,11/29/2021,0,Same Day,2,456,30.00%,319
OD2262,C818,P1981,20180706,7/6/2018,0,Same Day,4,516,30.00%,361
OD2263,C193,P1982,20210717,7/17/2021,6,Standard,3,355,30.00%,248
OD2264,C978,P1983,20200820,8/20/2020,7,Standard,2,465,35.00%,302
OD2265,C481,P1984,20200408,4/8/2020,2,Standard,4,965,35.00%,627
OD2266,C810,P1985,20190322,3/22/2019,4,Standard,3,1158,35.00%,752
OD2267,C470,P1985,20180621,6/21/2018,0,Same Day,3,264,35.00%,171
OD2268,C648,P1985,20210901,9/1/2021,6,Standard,4,433,35.00%,281
OD2269,C377,P1985,20210710,7/10/2021,4,Standard,2,562,35.00%,365
OD2270,C962,P1985,20191110,11/10/2019,7,Standard,3,423,40.00%,253
OD2271,C482,P1985,20200211,2/11/2020,7,Standard,4,621,40.00%,372
OD2272,C874,P1985,20201111,11/11/2020,8,Standard,3,333,15.00%,283
OD2273,C95,P1985,20191220,12/20/2019,6,Standard,4,236,15.00%,200
OD2274,C510,P1986,20200728,7/28/2020,0,Same Day,3,456,15.00%,387
OD2275,C293,P1987,20200729,7/29/2020,2,Standard,1,963,34.00%,635
OD2276,C751,P1988,20190606,6/6/2019,7,Standard,2,234,34.00%,154
OD2277,C366,P1989,20210122,1/22/2021,2,Standard,2,456,34.00%,300
OD2278,C573,P1990,20191106,11/6/2019,7,Standard,1,564,34.00%,372
OD2279,C428,P1991,20200109,1/9/2020,0,Same Day,4,634,34.00%,418
OD2280,C593,P1992,20180821,8/21/2018,4,Standard,2,236,34.00%,155
OD2281,C893,P1993,20211021,10/21/2021,3,Standard,4,444,44.00%,248
OD2282,C517,P1994,20200325,3/25/2020,4,Standard,3,456,44.00%,255
OD2283,C361,P1995,20180124,1/24/2018,7,Standard,1,963,44.00%,539
OD2284,C81,P1996,20190729,7/29/2019,9,Standard,4,456,44.00%,255
OD2285,C324,P1997,20190126,1/26/2019,3,Standard,4,1189,44.00%,665
OD2286,C842,P1998,20180316,3/16/2018,3,Standard,2,1298,10.00%,1168
OD2287,C356,P1999,20190812,8/12/2019,2,Standard,3,1456,10.00%,1310
OD2288,C227,P2000,20211012,10/12/2021,6,Standard,2,1478,10.00%,1330
OD2289,C788,P2001,20181017,10/17/2018,2,Standard,3,256,30.00%,179
OD2290,C493,P2002,20191230,12/30/2019,2,Standard,2,2698,30.00%,1888
OD2291,C792,P2003,20190714,7/14/2019,9,Standard,4,2364,30.00%,1654
OD2292,C847,P2004,20200616,6/16/2020,4,Standard,4,1236,25.00%,927
OD2293,C273,P2005,20181230,12/30/2018,4,Standard,1,756,25.00%,567
OD2294,C906,P2006,20190615,6/15/2019,5,Standard,4,326,30.00%,228
OD2295,C763,P2007,20200627,6/27/2020,7,Standard,4,453,30.00%,317
OD2296,C123,P2008,20200510,5/10/2020,9,Standard,4,326,30.00%,228
OD2297,C105,P2009,20190203,2/3/2019,5,Standard,4,456,40.00%,273
OD2298,C647,P2010,20180723,7/23/2018,0,Same Day,1,675,40.00%,405
OD2299,C256,P2011,20210313,3/13/2021,7,Standard,3,654,40.00%,392
OD2300,C398,P2012,20180112,1/12/2018,7,Standard,1,654,40.00%,392
OD2301,C103,P2013,20180901,9/1/2018,8,Standard,1,654,40.00%,392
OD2302,C798,P2014,20181113,11/13/2018,8,Standard,2,654,40.00%,392
OD2303,C640,P2015,20210617,6/17/2021,1,Prime,3,356,45.00%,195
OD2304,C329,P2016,20180302,3/2/2018,1,Prime,2,686,45.00%,377
OD2305,C730,P2017,20180430,4/30/2018,2,Standard,1,456,45.00%,250
OD2306,C603,P2018,20210210,2/10/2021,0,Same Day,4,516,47.00%,273
OD2307,C297,P2019,20201221,12/21/2020,3,Standard,3,355,47.00%,188
OD2308,C223,P2020,20190320,3/20/2019,3,Standard,4,465,46.00%,251
OD2309,C837,P2021,20200117,1/17/2020,8,Standard,1,965,46.00%,521
OD2310,C180,P2022,20190129,1/29/2019,8,Standard,1,1158,46.00%,625
OD2311,C642,P2023,20180530,5/30/2018,8,Standard,1,264,30.00%,184
OD2312,C486,P2024,20190903,9/3/2019,9,Standard,3,433,30.00%,303
OD2313,C412,P2025,20180121,1/21/2018,6,Standard,2,562,30.00%,393
OD2314,C521,P2026,20200618,6/18/2020,1,Prime,2,423,30.00%,296
OD2315,C942,P2027,20180810,8/10/2018,9,Standard,4,621,30.00%,434
OD2316,C892,P2028,20190809,8/9/2019,4,Standard,3,333,35.00%,216
OD2317,C614,P2029,20191014,10/14/2019,3,Standard,4,236,35.00%,153
OD2318,C837,P2030,20191108,11/8/2019,7,Standard,4,456,35.00%,296
OD2319,C615,P2031,20200323,3/23/2020,1,Prime,2,963,35.00%,625
OD2320,C910,P2032,20210307,3/7/2021,5,Standard,3,234,35.00%,152
OD2321,C378,P2033,20200612,6/12/2020,4,Standard,1,456,35.00%,296
OD2322,C670,P2034,20191124,11/24/2019,1,Prime,4,564,40.00%,338
OD2323,C85,P2035,20210120,1/20/2021,9,Standard,1,634,40.00%,380
OD2324,C669,P2036,20210625,6/25/2021,0,Same Day,3,236,15.00%,200
OD2325,C563,P2037,20191028,10/28/2019,7,Standard,4,444,15.00%,377
OD2326,C319,P2038,20210624,6/24/2021,1,Prime,1,456,15.00%,387
OD2327,C304,P2038,20181003,10/3/2018,6,Standard,1,963,35.00%,625
OD2328,C305,P2038,20210223,2/23/2021,8,Standard,2,456,35.00%,296
OD2329,C427,P2038,20201014,10/14/2020,8,Standard,3,1189,35.00%,772
OD2330,C558,P2038,20210509,5/9/2021,7,Standard,3,1298,35.00%,843
OD2331,C410,P2038,20210513,5/13/2021,9,Standard,3,1456,55.00%,655
OD2332,C638,P2038,20200615,6/15/2020,8,Standard,4,1478,55.00%,665
OD2333,C941,P2039,20201001,10/1/2020,1,Prime,2,256,55.00%,115
OD2334,C293,P2040,20180220,2/20/2018,5,Standard,4,2698,55.00%,1214
OD2335,C763,P2041,20210916,9/16/2021,3,Standard,3,2364,50.00%,1182
OD2336,C477,P2042,20181201,12/1/2018,3,Standard,4,1236,50.00%,618
OD2337,C519,P2043,20200307,3/7/2020,4,Standard,1,756,50.00%,378
OD2338,C983,P2044,20210607,6/7/2021,2,Standard,4,326,50.00%,163
OD2339,C236,P2045,20180409,4/9/2018,0,Same Day,4,453,50.00%,226
OD2340,C742,P2046,20190430,4/30/2019,7,Standard,3,326,30.00%,228
OD2341,C686,P2047,20191022,10/22/2019,4,Standard,1,456,32.00%,310
OD2342,C162,P2048,20190911,9/11/2019,2,Standard,3,456,25.00%,342
OD2343,C880,P2049,20201107,11/7/2020,9,Standard,1,456,45.00%,250
OD2344,C455,P2050,20190909,9/9/2019,6,Standard,1,456,15.00%,387
OD2345,C393,P2051,20200621,6/21/2020,6,Standard,1,236,33.00%,158
OD2346,C482,P2052,20210731,7/31/2021,0,Same Day,3,996,42.00%,577
OD2347,C628,P2053,20200921,9/21/2020,8,Standard,1,654,42.00%,379
OD2348,C159,P2054,20200929,9/29/2020,1,Prime,2,965,39.00%,588
OD2349,C760,P2055,20180830,8/30/2018,4,Standard,2,1158,39.00%,706
OD2350,C670,P2056,20180525,5/25/2018,4,Standard,2,264,39.00%,161
OD2351,C900,P2057,20180817,8/17/2018,7,Standard,2,433,39.00%,264
OD2352,C307,P2058,20200819,8/19/2020,7,Standard,3,562,30.00%,393
OD2353,C513,P2059,20201229,12/29/2020,6,Standard,4,423,30.00%,296
OD2354,C107,P2060,20190901,9/1/2019,6,Standard,4,621,30.00%,434
OD2355,C227,P2061,20190711,7/11/2019,5,Standard,2,333,25.00%,249
OD2356,C556,P2062,20211101,11/1/2021,5,Standard,4,236,25.00%,177
OD2357,C395,P2063,20180417,4/17/2018,8,Standard,2,456,30.00%,319
OD2358,C64,P2063,20210127,1/27/2021,5,Standard,2,963,30.00%,674
OD2359,C537,P2063,20181101,11/1/2018,1,Prime,4,234,30.00%,163
OD2360,C913,P2063,20200724,7/24/2020,1,Prime,4,456,40.00%,273
OD2361,C517,P2063,20180821,8/21/2018,4,Standard,1,564,40.00%,338
OD2362,C455,P2063,20201127,11/27/2020,3,Standard,2,634,40.00%,380
OD2363,C732,P2064,20190808,8/8/2019,1,Prime,4,236,40.00%,141
OD2364,C731,P2065,20211010,10/10/2021,2,Standard,4,444,40.00%,266
OD2365,C47,P2066,20190216,2/16/2019,6,Standard,4,456,40.00%,273
OD2366,C931,P2067,20210912,9/12/2021,7,Standard,1,963,45.00%,529
OD2367,C389,P2068,20190518,5/18/2019,5,Standard,2,456,45.00%,250
OD2368,C520,P2069,20210426,4/26/2021,4,Standard,2,1189,45.00%,653
OD2369,C325,P2070,20210127,1/27/2021,0,Same Day,3,1298,47.00%,687
OD2370,C789,P2071,20190328,3/28/2019,7,Standard,1,1456,47.00%,771
OD2371,C702,P2072,20200124,1/24/2020,2,Standard,1,1478,46.00%,798
OD2372,C495,P2073,20200614,6/14/2020,5,Standard,2,256,46.00%,138
OD2373,C654,P2074,20210917,9/17/2021,2,Standard,3,2698,46.00%,1456
OD2374,C06,P2075,20200819,8/19/2020,6,Standard,3,2364,30.00%,1654
OD2375,C231,P2076,20201113,11/13/2020,6,Standard,2,1236,30.00%,865
OD2376,C483,P2077,20210301,3/1/2021,8,Standard,4,756,30.00%,529
OD2377,C363,P2078,20181115,11/15/2018,4,Standard,1,326,30.00%,228
OD2378,C791,P2079,20210127,1/27/2021,7,Standard,3,453,30.00%,317
OD2379,C69,P2080,20181202,12/2/2018,9,Standard,4,326,35.00%,211
OD2380,C807,P2081,20180907,9/7/2018,9,Standard,3,456,35.00%,296
OD2381,C566,P2082,20200218,2/18/2020,7,Standard,4,675,35.00%,438
OD2382,C859,P2083,20191002,10/2/2019,0,Same Day,4,654,35.00%,425
OD2383,C93,P2084,20190314,3/14/2019,4,Standard,1,654,35.00%,425
OD2384,C453,P2085,20201118,11/18/2020,2,Standard,3,654,35.00%,425
OD2385,C575,P2086,20200119,1/19/2020,0,Same Day,3,654,40.00%,392
OD2386,C759,P2087,20211005,10/5/2021,3,Standard,4,356,40.00%,213
OD2387,C360,P2088,20190308,3/8/2019,7,Standard,2,686,15.00%,583
OD2388,C939,P2089,20211118,11/18/2021,2,Standard,3,456,15.00%,387
OD2389,C909,P2090,20210604,6/4/2021,9,Standard,1,516,15.00%,438
OD2390,C67,P2090,20210904,9/4/2021,1,Prime,2,355,30.00%,248
OD2391,C714,P2090,20191006,10/6/2019,8,Standard,3,465,30.00%,325
OD2392,C99,P2090,20180521,5/21/2018,9,Standard,1,965,14.00%,829
OD2393,C32,P2090,20180610,6/10/2018,4,Standard,2,1158,14.00%,995
OD2394,C550,P2090,20180418,4/18/2018,6,Standard,3,264,14.00%,227
OD2395,C913,P2091,20190817,8/17/2019,1,Prime,1,433,14.00%,372
OD2396,C645,P2092,20190927,9/27/2019,8,Standard,2,562,12.00%,494
OD2397,C932,P2093,20200827,8/27/2020,8,Standard,3,423,12.00%,372
OD2398,C987,P2094,20190207,2/7/2019,3,Standard,2,621,12.00%,546
OD2399,C655,P2095,20200316,3/16/2020,3,Standard,4,333,12.00%,293
OD2400,C377,P2096,20181213,12/13/2018,5,Standard,4,236,12.00%,207
OD2401,C908,P2097,20190921,9/21/2019,9,Standard,2,456,12.00%,401
OD2402,C218,P2098,20181204,12/4/2018,9,Standard,4,963,34.00%,635
OD2403,C882,P2099,20210111,1/11/2021,9,Standard,4,234,34.00%,154
OD2404,C265,P2100,20200827,8/27/2020,5,Standard,2,456,34.00%,300
OD2405,C954,P2101,20210523,5/23/2021,0,Same Day,4,564,34.00%,372
OD2406,C972,P2102,20190324,3/24/2019,8,Standard,2,634,34.00%,418
OD2407,C616,P2103,20210524,5/24/2021,1,Prime,2,236,34.00%,155
OD2408,C532,P2104,20200416,4/16/2020,4,Standard,4,444,44.00%,248
OD2409,C86,P2105,20190910,9/10/2019,8,Standard,3,456,44.00%,255
OD2410,C707,P2106,20190930,9/30/2019,3,Standard,2,963,44.00%,539
OD2411,C315,P2107,20200908,9/8/2020,2,Standard,2,456,44.00%,255
OD2412,C851,P2108,20210201,2/1/2021,6,Standard,3,1189,44.00%,665
OD2413,C673,P2109,20190303,3/3/2019,5,Standard,4,1298,10.00%,1168
OD2414,C929,P2110,20180330,3/30/2018,7,Standard,1,1456,10.00%,1310
OD2415,C451,P2111,20211111,11/11/2021,2,Standard,3,1478,10.00%,1330
OD2416,C581,P2112,20201216,12/16/2020,4,Standard,1,256,30.00%,179
OD2417,C743,P2113,20200105,1/5/2020,9,Standard,4,2698,30.00%,1888
OD2418,C495,P2114,20200130,1/30/2020,3,Standard,2,2364,30.00%,1654
OD2419,C647,P2115,20200721,7/21/2020,3,Standard,2,1236,25.00%,927
OD2420,C913,P2116,20200122,1/22/2020,3,Standard,4,756,25.00%,567
OD2421,C518,P2117,20190402,4/2/2019,9,Standard,4,326,30.00%,228
OD2422,C29,P2118,20180530,5/30/2018,7,Standard,4,453,30.00%,317
OD2423,C291,P2119,20211004,10/4/2021,5,Standard,4,326,30.00%,228
OD2424,C72,P2120,20191028,10/28/2019,2,Standard,4,456,40.00%,273
OD2425,C924,P2121,20190113,1/13/2019,9,Standard,4,456,40.00%,273
OD2426,C441,P2122,20190303,3/3/2019,4,Standard,4,456,40.00%,273
OD2427,C86,P2123,20180623,6/23/2018,5,Standard,2,456,40.00%,273
OD2428,C474,P2124,20190703,7/3/2019,4,Standard,1,236,40.00%,141
OD2429,C393,P2125,20190602,6/2/2019,5,Standard,1,996,40.00%,597
OD2430,C155,P2126,20180910,9/10/2018,7,Standard,2,654,45.00%,359
OD2431,C418,P2127,20180401,4/1/2018,6,Standard,3,456,45.00%,250
OD2432,C50,P2128,20191006,10/6/2019,4,Standard,1,785,45.00%,431
OD2433,C658,P2129,20180128,1/28/2018,9,Standard,3,365,47.00%,193
OD2434,C962,P2130,20210505,5/5/2021,5,Standard,2,965,47.00%,511
OD2435,C413,P2131,20200505,5/5/2020,3,Standard,3,444,46.00%,239
OD2436,C334,P2132,20200902,9/2/2020,8,Standard,2,569,46.00%,307
OD2437,C499,P2133,20191213,12/13/2019,3,Standard,4,475,46.00%,256
OD2438,C745,P2134,20181231,12/31/2018,0,Same Day,4,598,30.00%,418
OD2439,C183,P2134,20200119,1/19/2020,6,Standard,1,536,30.00%,375
OD2440,C56,P2134,20190622,6/22/2019,6,Standard,1,256,30.00%,179
OD2441,C405,P2134,20190522,5/22/2019,3,Standard,3,456,30.00%,319
OD2442,C159,P2134,20200520,5/20/2020,2,Standard,3,456,30.00%,319
OD2443,C369,P2135,20190701,7/1/2019,7,Standard,1,745,35.00%,484
OD2444,C516,P2136,20200907,9/7/2020,4,Standard,4,356,35.00%,231
OD2445,C213,P2137,20190813,8/13/2019,9,Standard,2,1189,35.00%,772
OD2446,C790,P2138,20181122,11/22/2018,6,Standard,4,426,35.00%,276
OD2447,C430,P2139,20210214,2/14/2021,3,Standard,1,1126,35.00%,731
OD2448,C283,P2140,20201114,11/14/2020,3,Standard,2,1145,35.00%,744
OD2449,C292,P2141,20210318,3/18/2021,7,Standard,3,1235,40.00%,741
OD2450,C325,P2142,20180814,8/14/2018,7,Standard,1,1564,40.00%,938
OD2451,C259,P2143,20180126,1/26/2018,1,Prime,4,654,15.00%,555
OD2452,C130,P2144,20201012,10/12/2020,1,Prime,3,854,15.00%,725
OD2453,C935,P2145,20190111,1/11/2019,2,Standard,3,475,15.00%,403
OD2454,C755,P2146,20200211,2/11/2020,2,Standard,1,349,35.00%,226
OD2455,C400,P2147,20180228,2/28/2018,0,Same Day,4,350,35.00%,227
OD2456,C658,P2148,20181201,12/1/2018,2,Standard,1,351,35.00%,228
OD2457,C892,P2149,20210813,8/13/2021,5,Standard,2,352,35.00%,228
OD2458,C654,P2150,20210306,3/6/2021,7,Standard,2,353,55.00%,158
OD2459,C242,P2151,20190629,6/29/2019,9,Standard,3,354,55.00%,159
OD2460,C722,P2152,20190913,9/13/2019,5,Standard,4,355,55.00%,159
OD2461,C713,P2153,20191224,12/24/2019,4,Standard,2,356,55.00%,160
OD2462,C445,P2154,20190626,6/26/2019,3,Standard,2,999,50.00%,499
OD2463,C502,P2155,20180907,9/7/2018,2,Standard,2,555,50.00%,277
OD2464,C80,P2156,20210215,2/15/2021,3,Standard,2,555,50.00%,277
OD2465,C783,P2157,20190223,2/23/2019,6,Standard,1,555,50.00%,277
OD2466,C324,P2158,20210314,3/14/2021,0,Same Day,3,555,50.00%,277
OD2467,C342,P2159,20210721,7/21/2021,6,Standard,3,1025,30.00%,717
OD2468,C172,P2160,20180617,6/17/2018,0,Same Day,2,1025,32.00%,696
OD2469,C235,P2161,20200914,9/14/2020,1,Prime,3,1025,25.00%,768
OD2470,C521,P2162,20180417,4/17/2018,3,Standard,3,555,45.00%,305
OD2471,C295,P2163,20191208,12/8/2019,0,Same Day,3,599,15.00%,509
OD2472,C459,P2164,20190427,4/27/2019,8,Standard,3,555,33.00%,371
OD2473,C339,P2165,20211004,10/4/2021,5,Standard,1,555,42.00%,321
OD2474,C81,P2166,20190803,8/3/2019,0,Same Day,2,565,42.00%,327
OD2475,C476,P2167,20191130,11/30/2019,0,Same Day,4,555,39.00%,338
OD2476,C243,P2168,20200921,9/21/2020,5,Standard,1,999,39.00%,609
OD2477,C819,P2169,20201016,10/16/2020,3,Standard,3,999,39.00%,609
OD2478,C298,P2170,20200826,8/26/2020,3,Standard,2,999,39.00%,609
OD2479,C879,P2171,20210305,3/5/2021,5,Standard,2,999,30.00%,699
OD2480,C891,P2172,20190602,6/2/2019,6,Standard,2,1119,30.00%,783
OD2481,C578,P2173,20180211,2/11/2018,8,Standard,2,1119,30.00%,783
OD2482,C814,P2174,20200330,3/30/2020,9,Standard,3,1119,25.00%,839
OD2483,C621,P2175,20190609,6/9/2019,4,Standard,2,1119,25.00%,839
OD2484,C80,P2176,20181111,11/11/2018,8,Standard,4,985,30.00%,689
OD2485,C158,P2176,20200806,8/6/2020,3,Standard,4,985,30.00%,689
OD2486,C643,P2176,20180803,8/3/2018,9,Standard,2,985,30.00%,689
OD2487,C311,P2176,20210921,9/21/2021,1,Prime,3,985,40.00%,591
OD2488,C54,P2176,20191211,12/11/2019,2,Standard,4,985,40.00%,591
OD2489,C561,P2177,20180613,6/13/2018,0,Same Day,4,369,40.00%,221
OD2490,C615,P2178,20181110,11/10/2018,5,Standard,4,399,40.00%,239
OD2491,C30,P2179,20190816,8/16/2019,5,Standard,1,399,40.00%,239
OD2492,C83,P2180,20190925,9/25/2019,0,Same Day,1,399,40.00%,239
OD2493,C919,P2181,20181226,12/26/2018,2,Standard,4,399,45.00%,219
OD2494,C308,P2182,20180531,5/31/2018,4,Standard,3,555,45.00%,305
OD2495,C295,P2183,20210913,9/13/2021,2,Standard,3,555,45.00%,305
OD2496,C15,P2184,20200921,9/21/2020,9,Standard,4,555,47.00%,294
OD2497,C124,P2185,20191028,10/28/2019,2,Standard,4,555,47.00%,294
OD2498,C821,P2186,20190826,8/26/2019,9,Standard,3,675,46.00%,364
OD2499,C490,P2187,20191003,10/3/2019,2,Standard,1,675,46.00%,364
OD2500,C953,P2188,20210929,9/29/2021,4,Standard,1,675,46.00%,364
OD2501,C93,P2189,20190729,7/29/2019,4,Standard,4,654,30.00%,457
OD2502,C26,P2190,20200404,4/4/2020,3,Standard,3,654,30.00%,457
OD2503,C878,P2191,20200703,7/3/2020,0,Same Day,1,654,30.00%,457
OD2504,C957,P2192,20180413,4/13/2018,4,Standard,4,654,30.00%,457
OD2505,C129,P2193,20211212,12/12/2021,9,Standard,2,356,30.00%,249
OD2506,C67,P2194,20210124,1/24/2021,4,Standard,4,686,35.00%,445
OD2507,C837,P2195,20211211,12/11/2021,3,Standard,2,456,35.00%,296
OD2508,C731,P2196,20200501,5/1/2020,5,Standard,4,516,35.00%,335
OD2509,C465,P2197,20180524,5/24/2018,9,Standard,3,355,35.00%,230
OD2510,C884,P2198,20180722,7/22/2018,3,Standard,3,465,35.00%,302
OD2511,C880,P2199,20200325,3/25/2020,6,Standard,3,965,35.00%,627
OD2512,C109,P2200,20210304,3/4/2021,6,Standard,3,1158,40.00%,694
OD2513,C870,P2201,20190330,3/30/2019,1,Prime,2,264,40.00%,158
OD2514,C786,P2202,20190913,9/13/2019,2,Standard,4,433,15.00%,368
OD2515,C625,P2203,20200127,1/27/2020,0,Same Day,3,562,15.00%,477
OD2516,C557,P2204,20200622,6/22/2020,7,Standard,1,423,15.00%,359
OD2517,C596,P2204,20190608,6/8/2019,8,Standard,1,621,44.00%,347
OD2518,C459,P2204,20180220,2/20/2018,3,Standard,1,333,44.00%,186
OD2519,C305,P2204,20180124,1/24/2018,5,Standard,4,236,44.00%,132
OD2520,C642,P2204,20201229,12/29/2020,8,Standard,1,456,44.00%,255
OD2521,C591,P2204,20210706,7/6/2021,5,Standard,1,963,10.00%,866
OD2522,C632,P2205,20180710,7/10/2018,8,Standard,2,234,10.00%,210
OD2523,C247,P2206,20181101,11/1/2018,3,Standard,4,456,10.00%,410
OD2524,C141,P2207,20200303,3/3/2020,7,Standard,4,564,30.00%,394
OD2525,C532,P2208,20190113,1/13/2019,8,Standard,1,634,30.00%,443
OD2526,C316,P2209,20191029,10/29/2019,3,Standard,4,236,30.00%,165
OD2527,C550,P2210,20180619,6/19/2018,4,Standard,2,444,25.00%,333
OD2528,C77,P2211,20190720,7/20/2019,7,Standard,2,456,25.00%,342
OD2529,C874,P2212,20181207,12/7/2018,9,Standard,3,963,30.00%,674
OD2530,C73,P2213,20190520,5/20/2019,5,Standard,2,456,30.00%,319
OD2531,C663,P2214,20200511,5/11/2020,6,Standard,3,1189,30.00%,832
OD2532,C237,P2215,20211206,12/6/2021,2,Standard,1,1298,40.00%,778
OD2533,C89,P2216,20190622,6/22/2019,6,Standard,3,1456,40.00%,873
OD2534,C289,P2217,20190504,5/4/2019,7,Standard,3,1478,40.00%,886
OD2535,C377,P2218,20180504,5/4/2018,9,Standard,1,256,40.00%,153
OD2536,C547,P2219,20211024,10/24/2021,5,Standard,3,2698,40.00%,1618
OD2537,C681,P2220,20191125,11/25/2019,9,Standard,2,2364,40.00%,1418
OD2538,C714,P2221,20210310,3/10/2021,8,Standard,1,1236,45.00%,679
